#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 9.360758e-01  6.568409e-01 -2.792348e-01  2.140170e-01
 1.545449e-02 -2.457868e-01 -2.612413e-01  2.140170e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.140170e-01
 8.026712e-01  1.118522e+00  3.158509e-01  2.140170e-01
 1.862606e+00  2.325529e+00  4.629231e-01  1.862328e-01
 2.345563e+00  2.859390e+00  5.138273e-01  1.652916e-01
 1.892568e+00  2.341011e+00  4.484428e-01  1.848548e-01
 8.911973e-01  1.154191e+00  2.629939e-01  2.140170e-01
 5.493262e-02  6.701113e-02  1.207851e-02  2.140170e-01
 4.992698e-02 -1.840281e-01 -2.339551e-01  2.140170e-01
 9.247518e-01  6.790251e-01 -2.457267e-01  2.140170e-01
 1.697604e+00  1.581363e+00 -1.162410e-01  1.938188e-01
 9.272797e-01  7.034057e-01 -2.238740e-01  2.140170e-01
 5.234339e-02 -1.796420e-01 -2.319854e-01  2.140170e-01
 5.408291e-02  7.412174e-02  2.003883e-02  2.140170e-01
 8.969857e-01  1.170902e+00  2.739165e-01  2.140170e-01
 1.904155e+00  2.374168e+00  4.700127e-01  1.843231e-01
 2.345326e+00  2.887842e+00  5.425158e-01  1.653010e-01
 1.869152e+00  2.333357e+00  4.642049e-01  1.859314e-01
 8.276229e-01  1.125397e+00  2.977742e-01  2.140170e-01
 1.147709e-02  3.708925e-02  2.561217e-02  2.140170e-01
 1.209713e-02 -2.043918e-01 -2.164890e-01  2.140170e-01
 9.201853e-01  6.965492e-01 -2.236361e-01  2.140170e-01
 1.699244e+00  1.559870e+00 -1.393738e-01  1.937442e-01
