#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.850568e-01 -4.489941e-01 -8.340508e-01  2.047411e-01
 4.553453e-01  1.218126e+00  7.627810e-01  2.047411e-01
 5.952398e-01  4.468655e+00  3.873415e+00  2.047411e-01
 7.044214e-01  8.646705e+00  7.942284e+00  2.047411e-01
 8.051122e-01  1.274063e+01  1.193552e+01  2.047411e-01
 8.243209e-01  1.517902e+01  1.435470e+01  2.047411e-01
 6.199204e-01  1.040307e+01  9.783149e+00  2.047411e-01
 2.572406e-01  4.767386e+00  4.510145e+00  2.047411e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.047411e-01
 8.513609e-02 -2.936832e+00 -3.021968e+00  2.047411e-01
 6.451701e-01 -3.603339e+00 -4.248509e+00  2.047411e-01
 1.605069e+00 -1.765332e+00 -3.370402e+00  1.893798e-01
 6.453878e-01 -3.613628e+00 -4.259016e+00  2.047411e-01
 8.522583e-02 -2.937448e+00 -3.022674e+00  2.047411e-01
 2.284135e-04  2.103606e-03  1.875192e-03  2.047411e-01
 2.572814e-01  4.761777e+00  4.504496e+00  2.047411e-01
 6.197353e-01  1.040581e+01  9.786079e+00  2.047411e-01
 8.243172e-01  1.516267e+01  1.433836e+01  2.047411e-01
 8.053325e-01  1.273856e+01  1.193323e+01  2.047411e-01
 7.044233e-01  8.646702e+00  7.942279e+00  2.047411e-01
 5.954017e-01  4.460368e+00  3.864966e+00  2.047411e-01
 4.553610e-01  1.235170e+00  7.798085e-01  2.047411e-01
 3.861825e-01 -2.731217e-01 -6.593042e-01  2.047411e-01
 5.780548e-01 -1.919457e-01 -7.700006e-01  2.047411e-01
