#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.502110e-01  6.611457e-01  2.109347e-01  3.150681e-01
 1.729140e+00  2.567911e+00  8.387712e-01  2.832141e-01
 3.627335e+00  5.327969e+00  1.700634e+00  1.879135e-01
 5.886966e+00  8.439805e+00  2.552839e+00  0.000000e+00
 8.153022e+00  1.156269e+01  3.409669e+00  0.000000e+00
 9.308065e+00  1.389292e+01  4.584853e+00  0.000000e+00
 8.378706e+00  1.191990e+01  3.541191e+00  0.000000e+00
 6.349283e+00  8.628631e+00  2.279348e+00  0.000000e+00
 4.154074e+00  5.044889e+00  8.908154e-01  1.732084e-01
 2.347537e+00  1.982267e+00 -3.652695e-01  2.432215e-01
 1.227490e+00 -2.018050e-02 -1.247671e+00  3.111187e-01
 8.636964e-01 -7.144151e-01 -1.578112e+00  3.150681e-01
 1.227334e+00 -2.119311e-02 -1.248528e+00  3.111240e-01
 2.348368e+00  1.982333e+00 -3.660358e-01  2.431731e-01
 4.154093e+00  5.047328e+00  8.932351e-01  1.732079e-01
 6.349031e+00  8.630311e+00  2.281280e+00  0.000000e+00
 8.379094e+00  1.192431e+01  3.545219e+00  0.000000e+00
 9.307825e+00  1.388491e+01  4.577089e+00  0.000000e+00
 8.152989e+00  1.156222e+01  3.409227e+00  0.000000e+00
 5.886962e+00  8.439783e+00  2.552821e+00  0.000000e+00
 3.627338e+00  5.327944e+00  1.700606e+00  1.879134e-01
 1.729143e+00  2.564828e+00  8.356847e-01  2.832139e-01
 4.510629e-01  6.725129e-01  2.214500e-01  3.150681e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.150681e-01
