#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.756421e-01  8.698918e-01  3.942496e-01  2.629439e-01
 1.280658e+00  3.510511e+00  2.229853e+00  2.580067e-01
 2.492000e+00  8.871703e+00  6.379703e+00  1.961981e-01
 4.208286e+00  1.349580e+01  9.287511e+00  1.434366e-01
 6.263982e+00  1.780397e+01  1.153999e+01  0.000000e+00
 7.506650e+00  1.628907e+01  8.782417e+00  0.000000e+00
 6.047077e+00  1.151991e+01  5.472835e+00  0.000000e+00
 3.757642e+00  6.687250e+00  2.929608e+00  1.535255e-01
 1.697628e+00  3.238007e+00  1.540379e+00  2.381269e-01
 3.803875e-01  8.903943e-01  5.100068e-01  2.629439e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.629439e-01
 4.241399e-02  4.095901e-01  3.671761e-01  2.629439e-01
 1.519828e-03 -9.457045e-02 -9.609028e-02  2.629439e-01
 3.788846e-01  8.383488e-01  4.594642e-01  2.629439e-01
 1.694757e+00  3.208549e+00  1.513792e+00  2.382872e-01
 3.755502e+00  6.704651e+00  2.949149e+00  1.535782e-01
 6.080861e+00  1.070580e+01  4.624944e+00  0.000000e+00
 7.284200e+00  1.583294e+01  8.548742e+00  0.000000e+00
 5.447084e+00  1.109552e+01  5.648431e+00  0.000000e+00
 3.190591e+00  6.723154e+00  3.532563e+00  1.694458e-01
 1.462382e+00  2.989963e+00  1.527581e+00  2.505109e-01
 4.209101e-01  3.633080e-01 -5.760214e-02  2.629439e-01
 3.558167e-02 -1.033676e+00 -1.069258e+00  2.629439e-01
 4.852594e-02 -6.420924e-01 -6.906183e-01  2.629439e-01
