#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.608135e+00  3.961732e+00  1.353597e+00  2.063361e-01
 5.917527e-01  8.486342e-01  2.568815e-01  2.839427e-01
 5.755893e-02  9.344231e-02  3.588338e-02  2.839427e-01
 7.084833e-01  1.061481e+00  3.529973e-01  2.839427e-01
 2.261909e+00  2.978373e+00  7.164640e-01  2.237714e-01
 4.131307e+00  5.118535e+00  9.872283e-01  1.566115e-01
 3.372061e+00  5.729240e+00  2.357179e+00  1.769729e-01
 1.932605e+00  3.938263e+00  2.005658e+00  2.428202e-01
 1.439078e+00  3.201815e+00  1.762737e+00  2.717001e-01
 2.326288e+00  4.355214e+00  2.028926e+00  2.203136e-01
 4.492848e+00  7.639682e+00  3.146834e+00  1.489661e-01
 5.919918e+00  9.176772e+00  3.256854e+00  0.000000e+00
 2.817834e+00  4.256264e+00  1.438430e+00  1.971286e-01
 7.302265e-01  1.030209e+00  2.999826e-01  2.839427e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.839427e-01
 5.970376e-01  9.165738e-01  3.195361e-01  2.839427e-01
 2.044112e+00  2.900342e+00  8.562294e-01  2.361486e-01
 3.861508e+00  5.092611e+00  1.231103e+00  1.630883e-01
 4.398142e+00  5.196181e+00  7.980386e-01  1.508664e-01
 4.849999e+00  5.558142e+00  7.081437e-01  1.423679e-01
 5.396925e+00  6.183525e+00  7.866008e-01  0.000000e+00
 5.832826e+00  6.650773e+00  8.179467e-01  0.000000e+00
 6.453734e+00  7.782741e+00  1.329007e+00  0.000000e+00
 5.938013e+00  9.378688e+00  3.440675e+00  0.000000e+00
