#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.205918e+00  2.695162e+00 -5.107552e-01  1.722122e-01
 2.991857e+00  2.778216e+00 -2.136411e-01  1.795215e-01
 2.970513e+00  3.232126e+00  2.616127e-01  1.802938e-01
 3.252508e+00  3.531599e+00  2.790915e-01  1.707205e-01
 3.614679e+00  3.826257e+00  2.115774e-01  1.601841e-01
 3.397993e+00  3.327467e+00 -7.052528e-02  1.662719e-01
 2.357606e+00  2.313611e+00 -4.399537e-02  2.063967e-01
 1.109234e+00  1.269344e+00  1.601102e-01  2.672162e-01
 2.035628e-01  4.322623e-01  2.286995e-01  2.680098e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.680098e-01
 6.275302e-01 -6.249527e-02 -6.900254e-01  2.680098e-01
 1.834531e+00  2.738038e-01 -1.560728e+00  2.348367e-01
 2.507465e+00  6.227783e-01 -1.884687e+00  1.992656e-01
 2.472144e+00  8.061413e-01 -1.666003e+00  2.009007e-01
 2.722968e+00  1.544207e+00 -1.178761e+00  1.898851e-01
 3.347785e+00  2.744682e+00 -6.031032e-01  1.677724e-01
 3.756594e+00  3.844620e+00  8.802575e-02  1.565096e-01
 3.842731e+00  4.278649e+00  4.359184e-01  1.543888e-01
 3.355990e+00  3.964493e+00  6.085028e-01  1.675247e-01
 2.526531e+00  3.248583e+00  7.220521e-01  1.983947e-01
 1.922352e+00  2.610715e+00  6.883626e-01  2.297813e-01
 1.869651e+00  2.493404e+00  6.237523e-01  2.328099e-01
 2.437599e+00  2.537523e+00  9.992323e-02  2.025271e-01
 3.134501e+00  2.591691e+00 -5.428100e-01  1.745655e-01
