#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.164989e-01  1.128203e+00  1.011704e+00  2.494549e-01
 6.487344e-01  4.438642e+00  3.789907e+00  2.494549e-01
 1.693588e+00  9.631709e+00  7.938121e+00  2.261250e-01
 3.255563e+00  1.606877e+01  1.281321e+01  1.588112e-01
 4.549082e+00  2.303418e+01  1.848510e+01  1.299091e-01
 5.081745e+00  2.711699e+01  2.203524e+01  0.000000e+00
 4.480145e+00  2.292632e+01  1.844617e+01  1.310931e-01
 3.132618e+00  1.625801e+01  1.312540e+01  1.625387e-01
 1.656968e+00  9.759358e+00  8.102391e+00  2.280532e-01
 6.576113e-01  4.448213e+00  3.790601e+00  2.494549e-01
 1.196866e-01  1.039249e+00  9.195621e-01  2.494549e-01
 1.487194e-05 -1.349104e-01 -1.349253e-01  2.494549e-01
 1.188232e-01  1.035322e+00  9.164989e-01  2.494549e-01
 6.578213e-01  4.469617e+00  3.811796e+00  2.494549e-01
 1.655929e+00  9.764016e+00  8.108087e+00  2.281075e-01
 3.132182e+00  1.627090e+01  1.313872e+01  1.625523e-01
 4.479672e+00  2.292592e+01  1.844625e+01  1.311013e-01
 5.081630e+00  2.711642e+01  2.203479e+01  0.000000e+00
 4.548574e+00  2.302418e+01  1.847561e+01  1.299177e-01
 3.255900e+00  1.605157e+01  1.279567e+01  1.588013e-01
 1.693284e+00  9.629155e+00  7.935870e+00  2.261411e-01
 6.485818e-01  4.463858e+00  3.815276e+00  2.494549e-01
 1.164082e-01  1.130293e+00  1.013885e+00  2.494549e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.494549e-01
