#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.110312e-01  7.286669e-01  2.176358e-01  3.927731e-01
 1.998460e+00  2.875505e+00  8.770452e-01  3.304087e-01
 4.181900e+00  6.010651e+00  1.828751e+00  2.150660e-01
 6.640654e+00  9.227358e+00  2.586704e+00  0.000000e+00
 8.908282e+00  1.245937e+01  3.551092e+00  0.000000e+00
 9.966592e+00  1.463873e+01  4.672134e+00  0.000000e+00
 9.466016e+00  1.272047e+01  3.254459e+00  0.000000e+00
 8.063762e+00  9.794704e+00  1.730942e+00  0.000000e+00
 6.315583e+00  6.345061e+00  2.947737e-02  0.000000e+00
 4.887780e+00  3.313133e+00 -1.574648e+00  1.960357e-01
 4.028204e+00  1.342832e+00 -2.685372e+00  2.199436e-01
 3.751524e+00  6.566470e-01 -3.094877e+00  2.295542e-01
 4.028442e+00  1.331093e+00 -2.697350e+00  2.199358e-01
 4.887553e+00  3.308067e+00 -1.579486e+00  1.960411e-01
 6.315576e+00  6.345107e+00  2.953070e-02  0.000000e+00
 8.063766e+00  9.793596e+00  1.729829e+00  0.000000e+00
 9.465340e+00  1.270774e+01  3.242396e+00  0.000000e+00
 9.966620e+00  1.464098e+01  4.674362e+00  0.000000e+00
 8.908770e+00  1.246068e+01  3.551913e+00  0.000000e+00
 6.641523e+00  9.223495e+00  2.581972e+00  0.000000e+00
 4.181769e+00  6.012118e+00  1.830350e+00  2.150700e-01
 1.997812e+00  2.847118e+00  8.493064e-01  3.304622e-01
 5.126132e-01  7.372682e-01  2.246550e-01  3.927731e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.927731e-01
