#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.110312e-01  7.286919e-01  2.176607e-01  3.927731e-01
 1.998460e+00  2.875601e+00  8.771414e-01  3.304087e-01
 4.181900e+00  6.010852e+00  1.828951e+00  2.150660e-01
 6.640654e+00  9.227682e+00  2.587029e+00  0.000000e+00
 8.908282e+00  1.245983e+01  3.551544e+00  0.000000e+00
 9.966592e+00  1.463930e+01  4.672706e+00  0.000000e+00
 9.466016e+00  1.272094e+01  3.254925e+00  0.000000e+00
 8.063762e+00  9.795031e+00  1.731268e+00  0.000000e+00
 6.315583e+00  6.345264e+00  2.968069e-02  0.000000e+00
 4.887780e+00  3.313227e+00 -1.574554e+00  1.960357e-01
 4.028204e+00  1.342856e+00 -2.685348e+00  2.199436e-01
 3.751524e+00  6.566470e-01 -3.094877e+00  2.295542e-01
 4.028442e+00  1.331117e+00 -2.697325e+00  2.199358e-01
 4.887553e+00  3.308162e+00 -1.579391e+00  1.960411e-01
 6.315576e+00  6.345310e+00  2.973434e-02  0.000000e+00
 8.063766e+00  9.793922e+00  1.730156e+00  0.000000e+00
 9.465340e+00  1.270820e+01  3.242862e+00  0.000000e+00
 9.966620e+00  1.464155e+01  4.674935e+00  0.000000e+00
 8.908770e+00  1.246114e+01  3.552366e+00  0.000000e+00
 6.641523e+00  9.223819e+00  2.582297e+00  0.000000e+00
 4.181769e+00  6.012319e+00  1.830550e+00  2.150700e-01
 1.997812e+00  2.847214e+00  8.494027e-01  3.304622e-01
 5.126132e-01  7.372933e-01  2.246800e-01  3.927731e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.927731e-01
