#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.190519e-01  1.077164e+00  3.581117e-01  5.152147e-01
 3.408026e+00  4.269940e+00  8.619134e-01  3.190682e-01
 7.943117e+00  9.235352e+00  1.292234e+00  0.000000e+00
 1.410425e+01  1.525487e+01  1.150612e+00  0.000000e+00
 2.151779e+01  2.177915e+01  2.613622e-01  0.000000e+00
 2.434688e+01  2.925593e+01  4.909047e+00  0.000000e+00
 1.630485e+01  2.397933e+01  7.674482e+00  0.000000e+00
 1.037490e+01  1.894859e+01  8.573699e+00  0.000000e+00
 6.785317e+00  1.471871e+01  7.933393e+00  0.000000e+00
 5.234568e+00  1.193442e+01  6.699856e+00  0.000000e+00
 5.290852e+00  1.079503e+01  5.504183e+00  0.000000e+00
 5.420211e+00  1.214822e+01  6.728010e+00  0.000000e+00
 5.291417e+00  1.077608e+01  5.484662e+00  0.000000e+00
 5.234531e+00  1.193028e+01  6.695747e+00  0.000000e+00
 6.785020e+00  1.472605e+01  7.941033e+00  0.000000e+00
 1.037468e+01  1.889823e+01  8.523558e+00  0.000000e+00
 1.630535e+01  2.397088e+01  7.665533e+00  0.000000e+00
 2.434693e+01  2.925478e+01  4.907855e+00  0.000000e+00
 2.151783e+01  2.177734e+01  2.595050e-01  0.000000e+00
 1.410654e+01  1.529136e+01  1.184823e+00  0.000000e+00
 7.943371e+00  9.211772e+00  1.268400e+00  0.000000e+00
 3.406575e+00  4.297023e+00  8.904481e-01  3.191503e-01
 7.188721e-01  1.076888e+00  3.580157e-01  5.152147e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.152147e-01
