#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.529072e+01  2.448539e+01 -1.080533e+01  0.000000e+00
 2.468726e+01  1.878194e+01 -5.905319e+00  0.000000e+00
 1.558482e+01  1.316322e+01 -2.421593e+00  0.000000e+00
 8.618492e+00  8.157873e+00 -4.606186e-01  0.000000e+00
 3.800857e+00  3.881151e+00  8.029446e-02  3.021340e-01
 9.325188e-01  7.871752e-01 -1.453436e-01  5.210407e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.210407e-01
 9.455332e-01  1.369255e+00  4.237216e-01  5.210407e-01
 3.700822e+00  4.593708e+00  8.928866e-01  3.070258e-01
 8.380004e+00  8.687156e+00  3.071526e-01  0.000000e+00
 1.526326e+01  1.390982e+01 -1.353441e+00  0.000000e+00
 2.435299e+01  1.980992e+01 -4.543071e+00  0.000000e+00
 3.531038e+01  2.661813e+01 -8.692247e+00  0.000000e+00
