#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.608135e+00 -1.700212e+00 -4.308347e+00  2.063361e-01
 5.917527e-01 -2.245460e+00 -2.837213e+00  2.839427e-01
 5.755893e-02  7.266465e-01  6.690876e-01  2.839427e-01
 7.084833e-01  6.117561e+00  5.409077e+00  2.839427e-01
 2.261909e+00  1.302684e+01  1.076493e+01  2.237714e-01
 4.131307e+00  2.011258e+01  1.598127e+01  1.566115e-01
 3.372061e+00  1.536939e+01  1.199733e+01  1.769729e-01
 1.932605e+00  8.855416e+00  6.922812e+00  2.428202e-01
 1.439078e+00  3.476418e+00  2.037341e+00  2.717001e-01
 2.326288e+00  8.498492e-01 -1.476439e+00  2.203136e-01
 4.492848e+00  2.136747e+00 -2.356101e+00  1.489661e-01
 5.919918e+00  4.633447e+00 -1.286471e+00  0.000000e+00
 2.817834e+00 -1.128118e+00 -3.945952e+00  1.971286e-01
 7.302265e-01 -2.453500e+00 -3.183727e+00  2.839427e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.839427e-01
 5.970376e-01  5.315272e+00  4.718234e+00  2.839427e-01
 2.044112e+00  1.184488e+01  9.800764e+00  2.361486e-01
 3.861508e+00  1.787311e+01  1.401160e+01  1.630883e-01
 4.398142e+00  1.485044e+01  1.045230e+01  1.508664e-01
 4.849999e+00  1.135122e+01  6.501221e+00  1.423679e-01
 5.396925e+00  6.921405e+00  1.524480e+00  0.000000e+00
 5.832826e+00  2.663560e+00 -3.169266e+00  0.000000e+00
 6.453734e+00  5.284033e-01 -5.925331e+00  0.000000e+00
 5.938013e+00  3.282481e+00 -2.655532e+00  0.000000e+00
