#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.164989e-01  1.205921e+00  1.089422e+00  2.494549e-01
 6.487344e-01  4.726456e+00  4.077722e+00  2.494549e-01
 1.693588e+00  1.022140e+01  8.527810e+00  2.261250e-01
 3.255563e+00  1.702143e+01  1.376586e+01  1.588112e-01
 4.549082e+00  2.443490e+01  1.988581e+01  1.299091e-01
 5.081745e+00  2.898937e+01  2.390763e+01  0.000000e+00
 4.480145e+00  2.433223e+01  1.985209e+01  1.310931e-01
 3.132618e+00  1.723800e+01  1.410538e+01  1.625387e-01
 1.656968e+00  1.036301e+01  8.706040e+00  2.280532e-01
 6.576113e-01  4.737445e+00  4.079833e+00  2.494549e-01
 1.196866e-01  1.116231e+00  9.965446e-01  2.494549e-01
 1.487194e-05 -1.349101e-01 -1.349250e-01  2.494549e-01
 1.188232e-01  1.111930e+00  9.931071e-01  2.494549e-01
 6.578213e-01  4.760053e+00  4.102232e+00  2.494549e-01
 1.655929e+00  1.036752e+01  8.711593e+00  2.281075e-01
 3.132182e+00  1.725206e+01  1.411988e+01  1.625523e-01
 4.479672e+00  2.433179e+01  1.985212e+01  1.311013e-01
 5.081630e+00  2.898867e+01  2.390704e+01  0.000000e+00
 4.548574e+00  2.442400e+01  1.987543e+01  1.299177e-01
 3.255900e+00  1.700343e+01  1.374753e+01  1.588013e-01
 1.693284e+00  1.021864e+01  8.525351e+00  2.261411e-01
 6.485818e-01  4.752548e+00  4.103967e+00  2.494549e-01
 1.164082e-01  1.208060e+00  1.091652e+00  2.494549e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.494549e-01
