#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.032290e-01  3.604381e-01  5.720915e-02  2.733060e-01
 1.195324e+00  1.461490e+00  2.661654e-01  2.707596e-01
 2.573253e+00  3.213034e+00  6.397819e-01  2.001735e-01
 4.131879e+00  5.228065e+00  1.096186e+00  1.507322e-01
 5.375417e+00  6.897208e+00  1.521791e+00  0.000000e+00
 5.816482e+00  7.495850e+00  1.679367e+00  0.000000e+00
 5.256722e+00  6.652003e+00  1.395281e+00  0.000000e+00
 3.967616e+00  4.826236e+00  8.586200e-01  1.544429e-01
 2.465202e+00  2.699274e+00  2.340716e-01  2.052018e-01
 1.227547e+00  8.781106e-01 -3.494369e-01  2.698784e-01
 4.738106e-01 -2.477345e-01 -7.215451e-01  2.733060e-01
 2.535193e-01 -6.344175e-01 -8.879368e-01  2.733060e-01
 4.738672e-01 -2.444178e-01 -7.182850e-01  2.733060e-01
 1.227396e+00  8.881398e-01 -3.392561e-01  2.698828e-01
 2.464993e+00  2.701737e+00  2.367434e-01  2.052118e-01
 3.967621e+00  4.826572e+00  8.589510e-01  1.544428e-01
 5.256687e+00  6.654589e+00  1.397902e+00  0.000000e+00
 5.816441e+00  7.494535e+00  1.678094e+00  0.000000e+00
 5.368635e+00  6.923520e+00  1.554885e+00  0.000000e+00
 4.084753e+00  5.290453e+00  1.205700e+00  1.517713e-01
 2.512707e+00  3.238374e+00  7.256668e-01  2.029583e-01
 1.147170e+00  1.488463e+00  3.412936e-01  2.718458e-01
 2.809891e-01  3.757284e-01  9.473930e-02  2.733060e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.733060e-01
