#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 9.360758e-01  9.225149e-01 -1.356085e-02  2.140170e-01
 1.545449e-02 -9.859621e-02 -1.140507e-01  2.140170e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.140170e-01
 8.026712e-01  9.567866e-01  1.541155e-01  2.140170e-01
 1.862606e+00  2.019896e+00  1.572895e-01  1.862328e-01
 2.345563e+00  2.488075e+00  1.425121e-01  1.652916e-01
 1.892568e+00  2.024251e+00  1.316831e-01  1.848548e-01
 8.911973e-01  9.756417e-01  8.444442e-02  2.140170e-01
 5.493262e-02  5.178229e-02 -3.150329e-03  2.140170e-01
 4.992698e-02 -4.878448e-02 -9.871146e-02  2.140170e-01
 9.247518e-01  9.349795e-01  1.022772e-02  2.140170e-01
 1.697604e+00  1.905744e+00  2.081403e-01  1.938188e-01
 9.272797e-01  9.656361e-01  3.835639e-02  2.140170e-01
 5.234339e-02 -3.633625e-02 -8.867964e-02  2.140170e-01
 5.408291e-02  6.794067e-02  1.385776e-02  2.140170e-01
 8.969857e-01  1.001058e+00  1.040726e-01  2.140170e-01
 1.904155e+00  2.063330e+00  1.591744e-01  1.843231e-01
 2.345326e+00  2.516323e+00  1.709971e-01  1.653010e-01
 1.869152e+00  2.021592e+00  1.524394e-01  1.859314e-01
 8.276229e-01  9.546688e-01  1.270459e-01  2.140170e-01
 1.147709e-02  2.789541e-02  1.641832e-02  2.140170e-01
 1.209713e-02 -6.528604e-02 -7.738317e-02  2.140170e-01
 9.201853e-01  9.532173e-01  3.303206e-02  2.140170e-01
 1.699244e+00  1.884040e+00  1.847953e-01  1.937442e-01
