#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.530559e-01  7.376267e-01  2.845708e-01  2.294919e-01
 7.392008e-01  4.129477e+00  3.390276e+00  2.294919e-01
 1.231544e+00  9.297875e+00  8.066331e+00  2.265151e-01
 2.063253e+00  1.564423e+01  1.358098e+01  1.899532e-01
 2.984714e+00  2.218492e+01  1.920021e+01  1.539415e-01
 3.519399e+00  2.657113e+01  2.305173e+01  1.393909e-01
 3.239539e+00  2.118853e+01  1.794899e+01  1.465375e-01
 2.278666e+00  1.451980e+01  1.224113e+01  1.801244e-01
 1.155320e+00  8.122528e+00  6.967208e+00  2.281283e-01
 3.408048e-01  3.029120e+00  2.688315e+00  2.294919e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.294919e-01
 1.703688e-01 -6.723618e-01 -8.427306e-01  2.294919e-01
 4.613948e-01  7.850215e-01  3.236267e-01  2.294919e-01
 7.435289e-01  4.125712e+00  3.382184e+00  2.294919e-01
 1.236549e+00  9.287852e+00  8.051303e+00  2.263893e-01
 2.097896e+00  1.568902e+01  1.359113e+01  1.883201e-01
 3.051413e+00  2.228680e+01  1.923539e+01  1.519125e-01
 3.520557e+00  2.647968e+01  2.295913e+01  1.393632e-01
 3.177863e+00  2.098299e+01  1.780513e+01  1.482453e-01
 2.221904e+00  1.431231e+01  1.209040e+01  1.826352e-01
 1.117486e+00  8.021300e+00  6.903814e+00  2.287067e-01
 3.215051e-01  3.046348e+00  2.724843e+00  2.294919e-01
 3.686618e-04  4.175215e-02  4.138349e-02  2.294919e-01
 1.683329e-01 -6.735439e-01 -8.418768e-01  2.294919e-01
