#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.104680e+00  3.308878e+00  1.204198e+00  1.906769e-01
 1.030541e+00  6.870334e-01 -3.435072e-01  2.327022e-01
 3.595127e-01 -6.690122e-01 -1.028525e+00  2.327565e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.327565e-01
 3.193082e-02  1.433754e+00  1.401823e+00  2.327565e-01
 3.647832e-01  2.294606e+00  1.929823e+00  2.327565e-01
 1.073219e+00  1.359856e+00  2.866371e-01  2.324456e-01
 1.638985e+00 -3.352253e-01 -1.974210e+00  2.136623e-01
 2.472920e+00  1.198284e+00 -1.274636e+00  1.744433e-01
 2.705906e+00  1.785632e+00 -9.202740e-01  1.655215e-01
 3.160062e+00  3.774594e+00  6.145326e-01  1.508639e-01
 3.203215e+00  7.015323e+00  3.812108e+00  1.496359e-01
 2.171361e+00  3.391230e+00  1.219869e+00  1.875509e-01
 1.115215e+00  8.235467e-01 -2.916688e-01  2.319904e-01
 4.179709e-01 -5.665176e-01 -9.844885e-01  2.327565e-01
 2.135352e-02 -8.772535e-02 -1.090789e-01  2.327565e-01
 1.870794e-02  1.388052e+00  1.369345e+00  2.327565e-01
 3.492956e-01  2.288878e+00  1.939583e+00  2.327565e-01
 1.122410e+00  2.576266e+00  1.453856e+00  2.318926e-01
 2.750045e+00  3.251512e+00  5.014673e-01  1.639454e-01
 2.480579e+00  1.155218e+00 -1.325361e+00  1.741334e-01
 2.649797e+00  1.656567e+00 -9.932302e-01  1.675763e-01
 3.118661e+00  3.532738e+00  4.140776e-01  1.520666e-01
 3.219968e+00  6.864912e+00  3.644944e+00  1.491661e-01
