#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.325043e+00  3.944986e-02 -1.285593e+00  4.954530e-01
 3.593098e+00  5.968657e-01 -2.996232e+00  3.047505e-01
 8.017574e+00  2.354171e+00 -5.663403e+00  0.000000e+00
 1.447447e+01  4.968187e+00 -9.506283e+00  0.000000e+00
 2.268972e+01  8.147482e+00 -1.454223e+01  0.000000e+00
 3.219996e+01  1.153745e+01 -2.066251e+01  0.000000e+00
 4.069669e+01  1.345691e+01 -2.723978e+01  0.000000e+00
 3.109161e+01  1.068978e+01 -2.040183e+01  0.000000e+00
 2.166162e+01  7.358260e+00 -1.430336e+01  0.000000e+00
 1.345076e+01  4.254947e+00 -9.195811e+00  0.000000e+00
 6.963759e+00  1.837978e+00 -5.125781e+00  0.000000e+00
 2.466430e+00  1.932798e-01 -2.273150e+00  3.813425e-01
 1.290329e-01 -4.797819e-01 -6.088147e-01  5.080509e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.080509e-01
