#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.606041e+01  2.912628e+01 -6.934127e+00  0.000000e+00
 2.527960e+01  2.094760e+01 -4.332009e+00  0.000000e+00
 1.610455e+01  1.419501e+01 -1.909543e+00  0.000000e+00
 9.175113e+00  8.510168e+00 -6.649451e-01  0.000000e+00
 4.481400e+00  3.816082e+00 -6.653184e-01  2.760367e-01
 1.224731e+00  1.039874e+00 -1.848570e-01  5.189220e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.253534e-01
 7.666095e-01  7.559418e-01 -1.066771e-02  5.253534e-01
 3.499184e+00  3.338410e+00 -1.607740e-01  3.202050e-01
 8.165462e+00  7.633597e+00 -5.318652e-01  0.000000e+00
 1.464342e+01  1.353720e+01 -1.106220e+00  0.000000e+00
 2.295120e+01  2.041916e+01 -2.532036e+00  0.000000e+00
 3.314666e+01  2.698748e+01 -6.159187e+00  0.000000e+00
