#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.263646e-01 -3.893851e-01 -6.157497e-01  2.621183e-01
 9.342361e-01 -1.400282e-01 -1.074264e+00  2.621183e-01
 2.113165e+00  1.138793e+00 -9.743717e-01  2.142779e-01
 3.566698e+00  3.278524e+00 -2.881737e-01  1.579307e-01
 4.798703e+00  5.897491e+00  1.098788e+00  1.322528e-01
 5.281854e+00  7.823170e+00  2.541316e+00  0.000000e+00
 4.831187e+00  7.070782e+00  2.239595e+00  1.317270e-01
 3.698285e+00  4.870588e+00  1.172303e+00  1.545184e-01
 2.482628e+00  2.942744e+00  4.601164e-01  1.960070e-01
 1.625800e+00  1.820405e+00  1.946055e-01  2.413331e-01
 1.173035e+00  1.343854e+00  1.708185e-01  2.601922e-01
 1.038535e+00  1.239376e+00  2.008412e-01  2.620211e-01
 1.173994e+00  1.340983e+00  1.669892e-01  2.601712e-01
 1.625977e+00  1.809526e+00  1.835491e-01  2.413235e-01
 2.483676e+00  2.955454e+00  4.717784e-01  1.959594e-01
 3.698274e+00  4.865443e+00  1.167168e+00  1.545186e-01
 4.832322e+00  7.068929e+00  2.236607e+00  1.317087e-01
 5.282051e+00  7.825104e+00  2.543053e+00  0.000000e+00
 4.798841e+00  5.901371e+00  1.102530e+00  1.322506e-01
 3.566766e+00  3.282342e+00 -2.844241e-01  1.579288e-01
 2.113933e+00  1.121697e+00 -9.922359e-01  2.142370e-01
 9.342104e-01 -1.392009e-01 -1.073411e+00  2.621183e-01
 2.267003e-01 -4.551155e-01 -6.818159e-01  2.621183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.621183e-01
