#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.157975e+00 -4.875945e+00 -8.033920e+00  1.433828e-01
 1.582200e+00 -3.215138e+00 -4.797338e+00  2.055650e-01
 7.879555e-01  1.231049e+00  4.430938e-01  2.211265e-01
 6.608277e-01  5.625542e+00  4.964714e+00  2.211265e-01
 1.271832e+00  1.039573e+01  9.123899e+00  2.172204e-01
 2.038174e+00  1.301048e+01  1.097230e+01  1.841788e-01
 1.598769e+00  1.092652e+01  9.327751e+00  2.048207e-01
 4.300159e-01  5.319914e+00  4.889898e+00  2.211265e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.211265e-01
 8.811927e-02 -4.668321e+00 -4.756440e+00  2.211265e-01
 1.141841e+00 -6.378198e+00 -7.520039e+00  2.200281e-01
 2.582538e+00 -6.589180e+00 -9.171718e+00  1.616168e-01
 1.139442e+00 -6.420806e+00 -7.560248e+00  2.200645e-01
 9.591859e-02 -4.800013e+00 -4.895931e+00  2.211265e-01
 5.023841e-03 -9.370217e-02 -9.872601e-02  2.211265e-01
 3.532860e-01  5.172479e+00  4.819193e+00  2.211265e-01
 1.448315e+00  1.063215e+01  9.183833e+00  2.112303e-01
 2.018782e+00  1.301277e+01  1.099399e+01  1.850735e-01
 1.243333e+00  1.011438e+01  8.871044e+00  2.179692e-01
 6.525258e-01  5.258972e+00  4.606446e+00  2.211265e-01
 7.928519e-01  8.465640e-01  5.371209e-02  2.211265e-01
 1.567495e+00 -3.428472e+00 -4.995967e+00  2.062190e-01
 3.112030e+00 -5.036036e+00 -8.148066e+00  1.446536e-01
 4.826128e+00 -5.041255e+00 -9.867383e+00  1.111954e-01
