#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.702281e-01  8.400785e-03 -1.618273e-01  2.949416e-01
 3.527061e-02  1.087233e-01  7.345266e-02  2.949416e-01
 7.912199e-01  1.313804e+00  5.225838e-01  2.949416e-01
 2.308451e+00  3.362402e+00  1.053951e+00  2.298327e-01
 4.121787e+00  5.670743e+00  1.548956e+00  1.629029e-01
 5.379983e+00  7.902766e+00  2.522783e+00  0.000000e+00
 6.073201e+00  1.008713e+01  4.013926e+00  0.000000e+00
 6.009690e+00  1.019470e+01  4.185012e+00  0.000000e+00
 5.288005e+00  8.267870e+00  2.979865e+00  0.000000e+00
 4.198228e+00  5.668938e+00  1.470710e+00  1.611217e-01
 2.763852e+00  3.175717e+00  4.118647e-01  2.071307e-01
 1.304725e+00  1.158605e+00 -1.461202e-01  2.884663e-01
 2.830429e-01 -2.690017e-02 -3.099431e-01  2.949416e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.949416e-01
 6.801608e-01  1.257100e+00  5.769393e-01  2.949416e-01
 2.211983e+00  3.305554e+00  1.093571e+00  2.352935e-01
 3.998899e+00  5.506463e+00  1.507564e+00  1.658852e-01
 5.247487e+00  7.571928e+00  2.324441e+00  0.000000e+00
 6.015475e+00  9.808675e+00  3.793200e+00  0.000000e+00
 5.988335e+00  1.038296e+01  4.394625e+00  0.000000e+00
 5.144636e+00  8.256038e+00  3.111402e+00  0.000000e+00
 3.942552e+00  5.546495e+00  1.603942e+00  1.673044e-01
 2.469627e+00  3.022257e+00  5.526295e-01  2.212182e-01
 1.064341e+00  1.056879e+00 -7.461897e-03  2.946371e-01
