#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 9.093419e-01  1.074410e+00  1.650680e-01  5.189144e-01
 3.618324e+00  4.248302e+00  6.299780e-01  3.099564e-01
 8.109746e+00  9.105850e+00  9.961045e-01  0.000000e+00
 1.435528e+01  1.491964e+01  5.643518e-01  0.000000e+00
 2.231377e+01  2.121905e+01 -1.094721e+00  0.000000e+00
 3.192505e+01  2.706909e+01 -4.855957e+00  0.000000e+00
 3.194067e+01  2.715691e+01 -4.783756e+00  0.000000e+00
 2.232200e+01  2.131473e+01 -1.007275e+00  0.000000e+00
 1.435445e+01  1.500182e+01  6.473713e-01  0.000000e+00
 8.108734e+00  9.087683e+00  9.789493e-01  0.000000e+00
 3.617153e+00  4.223962e+00  6.068089e-01  3.100169e-01
 9.087893e-01  1.029451e+00  1.206621e-01  5.189144e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.189144e-01
