#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.173272e+00  1.411811e+00  2.385392e-01  5.233029e-01
 4.250328e+00  4.455281e+00  2.049529e-01  2.858788e-01
 9.294399e+00  9.194592e+00 -9.980732e-02  0.000000e+00
 1.629515e+01  1.485417e+01 -1.440978e+00  0.000000e+00
 2.524004e+01  2.025620e+01 -4.983843e+00  0.000000e+00
 3.624773e+01  2.561224e+01 -1.063549e+01  0.000000e+00
 3.791448e+01  2.513140e+01 -1.278308e+01  0.000000e+00
 2.632285e+01  1.984679e+01 -6.476058e+00  0.000000e+00
 1.673257e+01  1.446328e+01 -2.269292e+00  0.000000e+00
 9.261962e+00  8.727672e+00 -5.342898e-01  0.000000e+00
 3.974144e+00  3.844733e+00 -1.294115e-01  2.976151e-01
 8.953054e-01  8.452774e-01 -5.002801e-02  5.271872e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.271872e-01
