#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.925616e+01  1.209576e+01 -2.716041e+01  0.000000e+00
 2.829430e+01  1.322281e+01 -1.507149e+01  0.000000e+00
 1.881428e+01  6.670707e+00 -1.214357e+01  0.000000e+00
 1.123800e+01  8.322314e-01 -1.040577e+01  0.000000e+00
 5.650206e+00 -3.141329e+00 -8.791536e+00  0.000000e+00
 1.967708e+00 -4.599510e+00 -6.567218e+00  4.024279e-01
 1.056610e-01 -3.415048e+00 -3.520709e+00  4.747229e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.747229e-01
 1.054018e-01 -3.415760e+00 -3.521162e+00  4.747229e-01
 1.967486e+00 -4.599055e+00 -6.566541e+00  4.024503e-01
 5.650296e+00 -3.131647e+00 -8.781943e+00  0.000000e+00
 1.123827e+01  8.343149e-01 -1.040395e+01  0.000000e+00
 1.881493e+01  6.680669e+00 -1.213426e+01  0.000000e+00
 2.829444e+01  1.324538e+01 -1.504906e+01  0.000000e+00
 3.925561e+01  1.198447e+01 -2.727114e+01  0.000000e+00
