#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.815804e+00  3.924821e+00  1.090168e-01  1.715146e-01
 4.001743e+00  3.929972e+00 -7.177093e-02  1.666806e-01
 4.450332e+00  4.487563e+00  3.723089e-02  1.564267e-01
 4.838640e+00  5.343470e+00  5.048302e-01  1.488610e-01
 5.179261e+00  5.969048e+00  7.897873e-01  0.000000e+00
 4.940691e+00  6.164959e+00  1.224268e+00  1.470404e-01
 4.036027e+00  5.040552e+00  1.004525e+00  1.658299e-01
 2.903477e+00  3.255419e+00  3.519422e-01  2.021913e-01
 1.709974e+00  1.283169e+00 -4.268054e-01  2.677208e-01
 6.053291e-01  1.486044e-01 -4.567247e-01  2.964822e-01
 1.033791e-01 -1.308873e-01 -2.342664e-01  2.964822e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.964822e-01
 1.033819e-01 -1.309556e-01 -2.343374e-01  2.964822e-01
 6.053291e-01  1.485681e-01 -4.567611e-01  2.964822e-01
 1.709965e+00  1.282616e+00 -4.273489e-01  2.677214e-01
 2.902908e+00  3.266457e+00  3.635496e-01  2.022150e-01
 4.036202e+00  5.042645e+00  1.006443e+00  1.658256e-01
 4.940826e+00  6.164936e+00  1.224110e+00  1.470381e-01
 5.179298e+00  5.968425e+00  7.891275e-01  0.000000e+00
 4.838554e+00  5.345303e+00  5.067487e-01  1.488625e-01
 4.450397e+00  4.491392e+00  4.099455e-02  1.564254e-01
 4.001920e+00  3.931718e+00 -7.020264e-02  1.666762e-01
 3.815802e+00  3.924837e+00  1.090350e-01  1.715146e-01
 3.809540e+00  4.021896e+00  2.123567e-01  1.716842e-01
