#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.104680e+00  3.313958e+00  1.209278e+00  1.906769e-01
 1.030541e+00  7.010593e-01 -3.294813e-01  2.327022e-01
 3.595127e-01 -6.535046e-01 -1.013017e+00  2.327565e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.327565e-01
 3.193082e-02  1.409696e+00  1.377765e+00  2.327565e-01
 3.647832e-01  2.260121e+00  1.895338e+00  2.327565e-01
 1.073219e+00  1.356338e+00  2.831183e-01  2.324456e-01
 1.638985e+00 -3.197047e-01 -1.958690e+00  2.136623e-01
 2.472920e+00  1.163635e+00 -1.309285e+00  1.744433e-01
 2.705906e+00  1.765724e+00 -9.401818e-01  1.655215e-01
 3.160062e+00  3.756754e+00  5.966917e-01  1.508639e-01
 3.203215e+00  6.983539e+00  3.780324e+00  1.496359e-01
 2.171361e+00  3.399667e+00  1.228306e+00  1.875509e-01
 1.115215e+00  8.382455e-01 -2.769700e-01  2.319904e-01
 4.179709e-01 -5.528854e-01 -9.708563e-01  2.327565e-01
 2.135352e-02 -8.726778e-02 -1.086213e-01  2.327565e-01
 1.870794e-02  1.364527e+00  1.345819e+00  2.327565e-01
 3.492956e-01  2.254559e+00  1.905263e+00  2.327565e-01
 1.122410e+00  2.553162e+00  1.430753e+00  2.318926e-01
 2.750045e+00  3.234004e+00  4.839598e-01  1.639454e-01
 2.480579e+00  1.119063e+00 -1.361516e+00  1.741334e-01
 2.649797e+00  1.634977e+00 -1.014820e+00  1.675763e-01
 3.118661e+00  3.514692e+00  3.960318e-01  1.520666e-01
 3.219968e+00  6.834281e+00  3.614313e+00  1.491661e-01
