#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.516008e+00 -8.434593e-01 -4.359467e+00  1.435684e-01
 2.370182e+00 -1.613988e+00 -3.984170e+00  1.813799e-01
 2.141860e+00 -1.271048e+00 -3.412908e+00  1.917458e-01
 2.409346e+00  7.116326e-03 -2.402229e+00  1.797039e-01
 2.634014e+00  1.660147e+00 -9.738667e-01  1.706761e-01
 2.512538e+00  2.564950e+00  5.241286e-02  1.754340e-01
 1.915550e+00  2.006067e+00  9.051709e-02  2.028799e-01
 9.263725e-01  1.003899e+00  7.752667e-02  2.362322e-01
 4.604665e-02  1.560131e-01  1.099664e-01  2.362322e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.362322e-01
 1.260100e+00  8.882757e-01 -3.718240e-01  2.323977e-01
 3.856804e+00  2.796914e+00 -1.059890e+00  1.357843e-01
 1.858009e+00  4.870957e-01 -1.370913e+00  2.057977e-01
 3.368819e-01 -3.174388e-01 -6.543207e-01  2.362322e-01
 9.459548e-02  1.383877e-01  4.379220e-02  2.362322e-01
 7.347796e-01  1.376369e+00  6.415891e-01  2.362322e-01
 1.584593e+00  2.787052e+00  1.202458e+00  2.194933e-01
 2.065584e+00  3.495439e+00  1.429855e+00  1.954186e-01
 2.086246e+00  2.526995e+00  4.407489e-01  1.944144e-01
 1.853790e+00  4.787144e-01 -1.375076e+00  2.060123e-01
 1.474809e+00 -1.237312e+00 -2.712120e+00  2.245256e-01
 1.416133e+00 -1.987824e+00 -3.403957e+00  2.269861e-01
 2.085704e+00 -1.714100e+00 -3.799804e+00  1.944407e-01
 3.548600e+00 -8.253746e-01 -4.373975e+00  1.427713e-01
