#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 6.508777e+00  9.880903e+00  3.372126e+00  0.000000e+00
 7.561266e+00  1.170400e+01  4.142733e+00  0.000000e+00
 9.500677e+00  1.524991e+01  5.749230e+00  0.000000e+00
 1.225515e+01  2.015300e+01  7.897852e+00  0.000000e+00
 1.547870e+01  2.599027e+01  1.051158e+01  0.000000e+00
 1.751026e+01  2.907008e+01  1.155982e+01  0.000000e+00
 1.401061e+01  2.147115e+01  7.460533e+00  0.000000e+00
 9.633201e+00  1.402019e+01  4.386988e+00  0.000000e+00
 5.408257e+00  7.851535e+00  2.443278e+00  0.000000e+00
 2.230312e+00  3.318944e+00  1.088632e+00  3.847187e-01
 4.390049e-01  5.906359e-01  1.516310e-01  4.844180e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.844180e-01
 4.388087e-01  5.836670e-01  1.448583e-01  4.844180e-01
 2.230303e+00  3.321588e+00  1.091285e+00  3.847195e-01
 5.408359e+00  7.849296e+00  2.440937e+00  0.000000e+00
 9.633335e+00  1.401605e+01  4.382713e+00  0.000000e+00
 1.401053e+01  2.148002e+01  7.469486e+00  0.000000e+00
 1.751031e+01  2.903538e+01  1.152507e+01  0.000000e+00
 1.520316e+01  2.585909e+01  1.065593e+01  0.000000e+00
 1.143768e+01  1.968408e+01  8.246404e+00  0.000000e+00
 8.319314e+00  1.408028e+01  5.760965e+00  0.000000e+00
 6.445721e+00  9.896666e+00  3.450946e+00  0.000000e+00
 5.780869e+00  7.323019e+00  1.542150e+00  0.000000e+00
 5.966256e+00  6.878841e+00  9.125850e-01  0.000000e+00
