#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 4.147024e+01  3.126139e+01 -1.020886e+01  0.000000e+00
 3.090299e+01  2.782961e+01 -3.073374e+00  0.000000e+00
 2.171068e+01  2.207017e+01  3.594935e-01  0.000000e+00
 1.387061e+01  1.529809e+01  1.427476e+00  0.000000e+00
 7.830813e+00  9.379380e+00  1.548567e+00  0.000000e+00
 3.547421e+00  4.554528e+00  1.007107e+00  3.077267e-01
 9.654302e-01  1.342606e+00  3.771758e-01  5.090686e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.090686e-01
 5.922591e-01  5.253716e-01 -6.688750e-02  5.090686e-01
 2.763118e+00  2.871300e+00  1.081817e-01  3.575635e-01
 6.548326e+00  7.230563e+00  6.822375e-01  0.000000e+00
 1.194053e+01  1.254763e+01  6.070929e-01  0.000000e+00
 1.895379e+01  1.848879e+01 -4.649963e-01  0.000000e+00
 2.747014e+01  2.334622e+01 -4.123922e+00  0.000000e+00
 3.753281e+01  2.555901e+01 -1.197379e+01  0.000000e+00
