#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.702281e-01  8.406698e-02 -8.616116e-02  2.949416e-01
 3.527061e-02  9.972487e-02  6.445426e-02  2.949416e-01
 7.912199e-01  1.192578e+00  4.013580e-01  2.949416e-01
 2.308451e+00  3.114363e+00  8.059115e-01  2.298327e-01
 4.121787e+00  5.304758e+00  1.182971e+00  1.629029e-01
 5.379983e+00  7.487320e+00  2.107337e+00  0.000000e+00
 6.073201e+00  9.731393e+00  3.658192e+00  0.000000e+00
 6.009690e+00  9.980768e+00  3.971078e+00  0.000000e+00
 5.288005e+00  8.192957e+00  2.904952e+00  0.000000e+00
 4.198228e+00  5.706602e+00  1.508374e+00  1.611217e-01
 2.763852e+00  3.282299e+00  5.184468e-01  2.071307e-01
 1.304725e+00  1.279902e+00 -2.482328e-02  2.884663e-01
 2.830429e-01  5.597727e-02 -2.270657e-01  2.949416e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.949416e-01
 6.801608e-01  1.142144e+00  4.619827e-01  2.949416e-01
 2.211983e+00  3.060969e+00  8.489852e-01  2.352935e-01
 3.998899e+00  5.147853e+00  1.148954e+00  1.658852e-01
 5.247487e+00  7.158840e+00  1.911353e+00  0.000000e+00
 6.015475e+00  9.429044e+00  3.413569e+00  0.000000e+00
 5.988335e+00  1.017080e+01  4.182464e+00  0.000000e+00
 5.144636e+00  8.193153e+00  3.048517e+00  0.000000e+00
 3.942552e+00  5.592722e+00  1.650170e+00  1.673044e-01
 2.469627e+00  3.132203e+00  6.625759e-01  2.212182e-01
 1.064341e+00  1.175834e+00  1.114928e-01  2.946371e-01
