#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 8.130420e-01  2.752595e+00  1.939553e+00  2.880182e-01
 1.663790e+00  4.126470e+00  2.462679e+00  2.628953e-01
 2.896116e+00  4.583872e+00  1.687755e+00  1.967173e-01
 4.703628e+00  5.028195e+00  3.245669e-01  1.470504e-01
 6.878125e+00  5.383177e+00 -1.494948e+00  0.000000e+00
 8.284891e+00  5.812583e+00 -2.472308e+00  0.000000e+00
 7.323732e+00  5.509825e+00 -1.813906e+00  0.000000e+00
 5.308949e+00  3.983865e+00 -1.325084e+00  0.000000e+00
 3.212407e+00  2.377013e+00 -8.353937e-01  1.848433e-01
 1.494132e+00  1.083919e+00 -4.102125e-01  2.727096e-01
 3.848475e-01  2.373159e-01 -1.475316e-01  2.880182e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.880182e-01
 3.867149e-01  2.397242e-01 -1.469908e-01  2.880182e-01
 1.493856e+00  1.084245e+00 -4.096116e-01  2.727245e-01
 3.207841e+00  2.388273e+00 -8.195684e-01  1.850019e-01
 5.308946e+00  3.984699e+00 -1.324247e+00  0.000000e+00
 7.306018e+00  4.599305e+00 -2.706712e+00  0.000000e+00
 7.982896e+00  4.791976e+00 -3.190920e+00  0.000000e+00
 6.334319e+00  4.233662e+00 -2.100657e+00  0.000000e+00
 4.222808e+00  3.863372e+00 -3.594360e-01  1.567915e-01
 2.395045e+00  3.346413e+00  9.513687e-01  2.198398e-01
 1.064485e+00  2.934214e+00  1.869729e+00  2.877196e-01
 4.526589e-01  2.586605e+00  2.133946e+00  2.880182e-01
 2.897862e-01  2.538959e+00  2.249173e+00  2.880182e-01
