#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.424568e+00 -6.276607e+00 -8.701175e+00  1.703636e-01
 1.255870e+00 -5.418528e+00 -6.674398e+00  2.212232e-01
 4.545189e-01 -3.017897e+00 -3.472415e+00  2.247584e-01
 1.098142e-03  3.771578e-01  3.760597e-01  2.247584e-01
 4.069267e-01  4.511971e+00  4.105044e+00  2.247584e-01
 1.579238e+00  8.978766e+00  7.399528e+00  2.090757e-01
 1.149924e+00  5.159008e+00  4.009084e+00  2.235128e-01
 7.356645e-01  5.383471e-01 -1.973174e-01  2.247584e-01
 1.249375e+00 -3.118316e+00 -4.367691e+00  2.213938e-01
 1.907431e+00 -5.344713e+00 -7.252144e+00  1.934165e-01
 2.937489e+00 -6.198534e+00 -9.136023e+00  1.522139e-01
 4.004320e+00 -5.760438e+00 -9.764758e+00  1.263091e-01
 2.500894e+00 -6.310036e+00 -8.810930e+00  1.673614e-01
 1.309100e+00 -5.656513e+00 -6.965613e+00  2.196891e-01
 4.560042e-01 -3.452956e+00 -3.908960e+00  2.247584e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.247584e-01
 4.405826e-01  4.482581e+00  4.041998e+00  2.247584e-01
 1.550966e+00  9.100840e+00  7.549874e+00  2.103453e-01
 1.176479e+00  5.100013e+00  3.923534e+00  2.230416e-01
 7.354003e-01  9.249080e-01  1.895076e-01  2.247584e-01
 1.205579e+00 -2.657371e+00 -3.862950e+00  2.224444e-01
 1.841278e+00 -5.122702e+00 -6.963981e+00  1.966119e-01
 2.823634e+00 -6.167579e+00 -8.991212e+00  1.558487e-01
 3.995820e+00 -5.778911e+00 -9.774731e+00  1.264702e-01
