#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 8.130420e-01  2.752570e+00  1.939528e+00  2.880182e-01
 1.663790e+00  4.126349e+00  2.462558e+00  2.628953e-01
 2.896116e+00  4.583624e+00  1.687508e+00  1.967173e-01
 4.703628e+00  5.027813e+00  3.241849e-01  1.470504e-01
 6.878125e+00  5.382684e+00 -1.495441e+00  0.000000e+00
 8.284891e+00  5.812045e+00 -2.472846e+00  0.000000e+00
 7.323732e+00  5.509327e+00 -1.814404e+00  0.000000e+00
 5.308949e+00  3.983474e+00 -1.325475e+00  0.000000e+00
 3.212407e+00  2.376758e+00 -8.356490e-01  1.848433e-01
 1.494132e+00  1.083794e+00 -4.103381e-01  2.727096e-01
 3.848475e-01  2.372830e-01 -1.475645e-01  2.880182e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.880182e-01
 3.867149e-01  2.396909e-01 -1.470240e-01  2.880182e-01
 1.493856e+00  1.084120e+00 -4.097362e-01  2.727245e-01
 3.207841e+00  2.388018e+00 -8.198233e-01  1.850019e-01
 5.308946e+00  3.984309e+00 -1.324638e+00  0.000000e+00
 7.306018e+00  4.598816e+00 -2.707202e+00  0.000000e+00
 7.982896e+00  4.791438e+00 -3.191458e+00  0.000000e+00
 6.334319e+00  4.233166e+00 -2.101154e+00  0.000000e+00
 4.222808e+00  3.862983e+00 -3.598249e-01  1.567915e-01
 2.395045e+00  3.346159e+00  9.511139e-01  2.198398e-01
 1.064485e+00  2.934085e+00  1.869600e+00  2.877196e-01
 4.526589e-01  2.586567e+00  2.133908e+00  2.880182e-01
 2.897862e-01  2.538959e+00  2.249173e+00  2.880182e-01
