#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.157975e+00  2.104699e+00 -1.053276e+00  1.433828e-01
 1.582200e+00  6.092532e-01 -9.729467e-01  2.055650e-01
 7.879555e-01  5.571681e-01 -2.307874e-01  2.211265e-01
 6.608277e-01  5.894670e-01 -7.136073e-02  2.211265e-01
 1.271832e+00  1.201634e+00 -7.019846e-02  2.172204e-01
 2.038174e+00  1.649823e+00 -3.883508e-01  1.841788e-01
 1.598769e+00  2.101607e+00  5.028382e-01  2.048207e-01
 4.300159e-01  8.135423e-01  3.835263e-01  2.211265e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.211265e-01
 8.811927e-02 -5.913531e-01 -6.794724e-01  2.211265e-01
 1.141841e+00  7.704230e-01 -3.714177e-01  2.200281e-01
 2.582538e+00  2.261650e+00 -3.208889e-01  1.616168e-01
 1.139442e+00  7.978978e-01 -3.415439e-01  2.200645e-01
 9.591859e-02 -5.869020e-01 -6.828206e-01  2.211265e-01
 5.023841e-03 -4.715757e-02 -5.218141e-02  2.211265e-01
 3.532860e-01  7.722834e-01  4.189974e-01  2.211265e-01
 1.448315e+00  2.049519e+00  6.012039e-01  2.112303e-01
 2.018782e+00  1.671915e+00 -3.468672e-01  1.850735e-01
 1.243333e+00  1.229370e+00 -1.396352e-02  2.179692e-01
 6.525258e-01  5.848737e-01 -6.765203e-02  2.211265e-01
 7.928519e-01  4.890134e-01 -3.038385e-01  2.211265e-01
 1.567495e+00  5.357905e-01 -1.031705e+00  2.062190e-01
 3.112030e+00  2.023724e+00 -1.088307e+00  1.446536e-01
 4.826128e+00  3.798695e+00 -1.027432e+00  1.111954e-01
