#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.404769e+01  1.501278e+01  9.650868e-01  0.000000e+00
 1.252871e+01  1.714822e+01  4.619516e+00  0.000000e+00
 1.163855e+01  2.083857e+01  9.200020e+00  0.000000e+00
 1.123455e+01  2.531288e+01  1.407833e+01  0.000000e+00
 1.097566e+01  2.948862e+01  1.851297e+01  0.000000e+00
 1.042657e+01  2.873266e+01  1.830610e+01  0.000000e+00
 9.339046e+00  2.307348e+01  1.373443e+01  0.000000e+00
 7.646594e+00  1.637892e+01  8.732329e+00  0.000000e+00
 5.231292e+00  9.748629e+00  4.517337e+00  0.000000e+00
 2.498022e+00  4.389021e+00  1.890999e+00  3.728791e-01
 5.916799e-01  9.840380e-01  3.923580e-01  5.004269e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.004269e-01
 8.548398e-01  1.531083e+00  6.762430e-01  5.004269e-01
 3.052616e+00  5.485721e+00  2.433104e+00  3.311798e-01
 6.122980e+00  1.238478e+01  6.261796e+00  0.000000e+00
 9.057319e+00  1.921928e+01  1.016196e+01  0.000000e+00
 1.151797e+01  2.633442e+01  1.481645e+01  0.000000e+00
 1.314571e+01  3.260120e+01  1.945549e+01  0.000000e+00
 1.388130e+01  3.305569e+01  1.917439e+01  0.000000e+00
 1.397371e+01  2.810383e+01  1.413012e+01  0.000000e+00
 1.399960e+01  2.302728e+01  9.027684e+00  0.000000e+00
 1.447746e+01  1.868594e+01  4.208483e+00  0.000000e+00
 1.575065e+01  1.631799e+01  5.673405e-01  0.000000e+00
 1.613541e+01  1.520294e+01 -9.324740e-01  0.000000e+00
