#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.702281e-01 -2.457017e+00 -2.627245e+00  2.949416e-01
 3.527061e-02  4.616926e-01  4.264220e-01  2.949416e-01
 7.912199e-01  5.534962e+00  4.743742e+00  2.949416e-01
 2.308451e+00  1.216147e+01  9.853021e+00  2.298327e-01
 4.121787e+00  1.947230e+01  1.535051e+01  1.629029e-01
 5.379983e+00  2.491928e+01  1.953929e+01  0.000000e+00
 6.073201e+00  2.357216e+01  1.749896e+01  0.000000e+00
 6.009690e+00  1.801357e+01  1.200388e+01  0.000000e+00
 5.288005e+00  1.109929e+01  5.811283e+00  0.000000e+00
 4.198228e+00  4.637374e+00  4.391458e-01  1.611217e-01
 2.763852e+00 -1.696414e-01 -2.933493e+00  2.071307e-01
 1.304725e+00 -2.730600e+00 -4.035325e+00  2.884663e-01
 2.830429e-01 -2.731043e+00 -3.014086e+00  2.949416e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.949416e-01
 6.801608e-01  5.171686e+00  4.491525e+00  2.949416e-01
 2.211983e+00  1.194811e+01  9.736124e+00  2.352935e-01
 3.998899e+00  1.903232e+01  1.503342e+01  1.658852e-01
 5.247487e+00  2.443520e+01  1.918771e+01  0.000000e+00
 6.015475e+00  2.430385e+01  1.828838e+01  0.000000e+00
 5.988335e+00  1.777174e+01  1.178340e+01  0.000000e+00
 5.144636e+00  1.065981e+01  5.515173e+00  0.000000e+00
 3.942552e+00  4.274917e+00  3.323645e-01  1.673044e-01
 2.469627e+00 -4.175525e-01 -2.887180e+00  2.212182e-01
 1.064341e+00 -2.767420e+00 -3.831762e+00  2.946371e-01
