#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 2.608135e+00  4.133840e+00  1.525705e+00  2.063361e-01
 5.917527e-01  9.450287e-01  3.532760e-01  2.839427e-01
 5.755893e-02  8.289368e-02  2.533475e-02  2.839427e-01
 7.084833e-01  9.279524e-01  2.194691e-01  2.839427e-01
 2.261909e+00  2.713170e+00  4.512611e-01  2.237714e-01
 4.131307e+00  4.736577e+00  6.052701e-01  1.566115e-01
 3.372061e+00  5.470993e+00  2.098932e+00  1.769729e-01
 1.932605e+00  3.805339e+00  1.872734e+00  2.428202e-01
 1.439078e+00  3.197884e+00  1.758806e+00  2.717001e-01
 2.326288e+00  4.460202e+00  2.133914e+00  2.203136e-01
 4.492848e+00  7.804158e+00  3.311310e+00  1.489661e-01
 5.919918e+00  9.311259e+00  3.391340e+00  0.000000e+00
 2.817834e+00  4.416583e+00  1.598749e+00  1.971286e-01
 7.302265e-01  1.132700e+00  4.024738e-01  2.839427e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.839427e-01
 5.970376e-01  7.920739e-01  1.950363e-01  2.839427e-01
 2.044112e+00  2.652804e+00  6.086924e-01  2.361486e-01
 3.861508e+00  4.741301e+00  8.797924e-01  1.630883e-01
 4.398142e+00  4.920247e+00  5.221050e-01  1.508664e-01
 4.849999e+00  5.406302e+00  5.563032e-01  1.423679e-01
 5.396925e+00  6.181730e+00  7.848054e-01  0.000000e+00
 5.832826e+00  6.784703e+00  9.518772e-01  0.000000e+00
 6.453734e+00  8.006621e+00  1.552887e+00  0.000000e+00
 5.938013e+00  9.558124e+00  3.620111e+00  0.000000e+00
