#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 8.814806e-01 -7.860101e-02 -9.600816e-01  3.024738e-01
 1.782847e+00  1.443781e+00 -3.390658e-01  2.684043e-01
 3.673269e+00  4.393047e+00  7.197782e-01  1.790387e-01
 6.582480e+00  8.259515e+00  1.677035e+00  0.000000e+00
 1.022569e+01  1.209700e+01  1.871312e+00  0.000000e+00
 1.362821e+01  1.382904e+01  2.008313e-01  0.000000e+00
 1.079371e+01  1.197016e+01  1.176446e+00  0.000000e+00
 6.791753e+00  8.299183e+00  1.507430e+00  0.000000e+00
 3.473043e+00  4.630158e+00  1.157115e+00  1.851952e-01
 1.320456e+00  1.814113e+00  4.936565e-01  2.951714e-01
 2.831742e-01  3.740368e-01  9.086263e-02  3.024738e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.024738e-01
 2.844192e-01  3.432509e-01  5.883168e-02  3.024738e-01
 1.320369e+00  1.827985e+00  5.076166e-01  2.951751e-01
 3.472906e+00  4.645611e+00  1.172705e+00  1.851996e-01
 6.791645e+00  8.305373e+00  1.513728e+00  0.000000e+00
 1.079320e+01  1.196619e+01  1.172988e+00  0.000000e+00
 1.362795e+01  1.382689e+01  1.989350e-01  0.000000e+00
 1.022584e+01  1.211537e+01  1.889527e+00  0.000000e+00
 6.581436e+00  8.269430e+00  1.687994e+00  0.000000e+00
 3.672950e+00  4.381650e+00  7.087007e-01  1.790480e-01
 1.782502e+00  1.446981e+00 -3.355211e-01  2.684267e-01
 8.805025e-01 -1.136073e-01 -9.941098e-01  3.024738e-01
 6.783399e-01 -5.373054e-01 -1.215645e+00  3.024738e-01
