#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.032290e-01  8.628265e-01  5.595976e-01  2.733060e-01
 1.195324e+00  3.367543e+00  2.172219e+00  2.707596e-01
 2.573253e+00  7.189307e+00  4.616055e+00  2.001735e-01
 4.131879e+00  1.169031e+01  7.558433e+00  1.507322e-01
 5.375417e+00  1.589186e+01  1.051644e+01  0.000000e+00
 5.816482e+00  1.791319e+01  1.209671e+01  0.000000e+00
 5.256722e+00  1.565788e+01  1.040115e+01  0.000000e+00
 3.967616e+00  1.130137e+01  7.333754e+00  1.544429e-01
 2.465202e+00  6.657682e+00  4.192479e+00  2.052018e-01
 1.227547e+00  2.754871e+00  1.527323e+00  2.698784e-01
 4.738106e-01  2.444154e-01 -2.293952e-01  2.733060e-01
 2.535193e-01 -6.344136e-01 -8.879329e-01  2.733060e-01
 4.738672e-01  2.478204e-01 -2.260468e-01  2.733060e-01
 1.227396e+00  2.764599e+00  1.537203e+00  2.698828e-01
 2.464993e+00  6.660232e+00  4.195238e+00  2.052118e-01
 3.967621e+00  1.130163e+01  7.334008e+00  1.544428e-01
 5.256687e+00  1.566033e+01  1.040364e+01  0.000000e+00
 5.816441e+00  1.791188e+01  1.209544e+01  0.000000e+00
 5.368635e+00  1.594919e+01  1.058056e+01  0.000000e+00
 4.084753e+00  1.178104e+01  7.696291e+00  1.517713e-01
 2.512707e+00  7.234718e+00  4.722011e+00  2.029583e-01
 1.147170e+00  3.404521e+00  2.257351e+00  2.718458e-01
 2.809891e-01  8.825021e-01  6.015130e-01  2.733060e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.733060e-01
