#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 9.093419e-01  1.001435e+00  9.209272e-02  5.189144e-01
 3.618324e+00  3.967016e+00  3.486920e-01  3.099564e-01
 8.109746e+00  8.513578e+00  4.038320e-01  0.000000e+00
 1.435528e+01  1.395640e+01 -3.988811e-01  0.000000e+00
 2.231377e+01  1.987714e+01 -2.436627e+00  0.000000e+00
 3.192505e+01  2.536959e+01 -6.555452e+00  0.000000e+00
 3.194067e+01  2.545942e+01 -6.481251e+00  0.000000e+00
 2.232200e+01  1.997605e+01 -2.345953e+00  0.000000e+00
 1.435445e+01  1.404028e+01 -3.141656e-01  0.000000e+00
 8.108734e+00  8.495393e+00  3.866594e-01  0.000000e+00
 3.617153e+00  3.942467e+00  3.253137e-01  3.100169e-01
 9.087893e-01  9.563719e-01  4.758263e-02  5.189144e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.189144e-01
