#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.795303e+01  3.870614e+00 -3.408242e+01  0.000000e+00
 2.748253e+01  3.324210e+00 -2.415832e+01  0.000000e+00
 1.839613e+01  2.610394e+00 -1.578574e+01  0.000000e+00
 1.150135e+01  3.098489e+00 -8.402862e+00  0.000000e+00
 6.327284e+00  1.288295e+00 -5.038989e+00  0.000000e+00
 2.708102e+00  6.341143e-01 -2.073988e+00  3.469651e-01
 9.160208e-01  4.617925e-01 -4.542283e-01  4.881363e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.881363e-01
 2.109982e-01 -9.402290e-02 -3.050211e-01  4.881363e-01
 2.044463e+00  1.464808e-01 -1.897982e+00  4.059361e-01
 5.697829e+00  8.462390e-01 -4.851590e+00  0.000000e+00
 1.131613e+01  2.144552e+00 -9.171574e+00  0.000000e+00
 1.854832e+01  3.057999e+00 -1.549032e+01  0.000000e+00
 2.765260e+01  3.322843e+00 -2.432976e+01  0.000000e+00
 3.814136e+01  4.014852e+00 -3.412651e+01  0.000000e+00
