#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.571219e-01  5.827894e-01  2.256675e-01  3.767458e-01
 1.368246e+00  1.335318e+00 -3.292792e-02  3.649569e-01
 3.054432e+00  2.776074e+00 -2.783590e-01  2.492392e-01
 5.177775e+00  4.502130e+00 -6.756450e-01  0.000000e+00
 7.329870e+00  6.151076e+00 -1.178794e+00  0.000000e+00
 8.110043e+00  7.573095e+00 -5.369475e-01  0.000000e+00
 7.355239e+00  8.330534e+00  9.752942e-01  0.000000e+00
 6.191377e+00  8.386859e+00  2.195481e+00  0.000000e+00
 5.101771e+00  8.085258e+00  2.983487e+00  0.000000e+00
 4.542242e+00  7.977461e+00  3.435219e+00  1.963739e-01
 4.461635e+00  7.993115e+00  3.531480e+00  1.984748e-01
 4.654979e+00  7.987824e+00  3.332845e+00  1.935389e-01
 4.573031e+00  8.030790e+00  3.457759e+00  1.955880e-01
 4.664355e+00  7.772194e+00  3.107839e+00  1.933084e-01
 5.184308e+00  7.759578e+00  2.575269e+00  0.000000e+00
 6.252789e+00  7.983828e+00  1.731039e+00  0.000000e+00
 7.470625e+00  7.776094e+00  3.054698e-01  0.000000e+00
 8.228844e+00  7.189998e+00 -1.038846e+00  0.000000e+00
 7.525438e+00  6.025817e+00 -1.499621e+00  0.000000e+00
 5.361294e+00  4.455162e+00 -9.061323e-01  0.000000e+00
 3.155420e+00  2.681708e+00 -4.737116e-01  2.444085e-01
 1.477121e+00  1.281527e+00 -1.955938e-01  3.579153e-01
 4.011932e-01  3.608860e-01 -4.030719e-02  3.767458e-01
 0.000000e+00  0.000000e+00  0.000000e+00  3.767458e-01
