#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.157975e+00 -5.578613e+00 -8.736589e+00  1.433828e-01
 1.582200e+00 -3.605016e+00 -5.187216e+00  2.055650e-01
 7.879555e-01  1.297184e+00  5.092287e-01  2.211265e-01
 6.608277e-01  6.164857e+00  5.504029e+00  2.211265e-01
 1.271832e+00  1.144952e+01  1.017769e+01  2.172204e-01
 2.038174e+00  1.442211e+01  1.238393e+01  1.841788e-01
 1.598769e+00  1.193346e+01  1.033469e+01  2.048207e-01
 4.300159e-01  5.805506e+00  5.375490e+00  2.211265e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.211265e-01
 8.811927e-02 -5.083647e+00 -5.171766e+00  2.211265e-01
 1.141841e+00 -7.097952e+00 -8.239792e+00  2.200281e-01
 2.582538e+00 -7.459356e+00 -1.004189e+01  1.616168e-01
 1.139442e+00 -7.146208e+00 -8.285650e+00  2.200645e-01
 9.591859e-02 -5.226183e+00 -5.322102e+00  2.211265e-01
 5.023841e-03 -8.833526e-02 -9.335910e-02  2.211265e-01
 3.532860e-01  5.657665e+00  5.304379e+00  2.211265e-01
 1.448315e+00  1.161388e+01  1.016557e+01  2.112303e-01
 2.018782e+00  1.441965e+01  1.240086e+01  1.850735e-01
 1.243333e+00  1.112490e+01  9.881566e+00  2.179692e-01
 6.525258e-01  5.761028e+00  5.108502e+00  2.211265e-01
 7.928519e-01  8.842596e-01  9.140769e-02  2.211265e-01
 1.567495e+00 -3.830420e+00 -5.397916e+00  2.062190e-01
 3.112030e+00 -5.745350e+00 -8.857381e+00  1.446536e-01
 4.826128e+00 -5.910564e+00 -1.073669e+01  1.111954e-01
