#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 3.529072e+01  2.448509e+01 -1.080562e+01  0.000000e+00
 2.468726e+01  1.878172e+01 -5.905535e+00  0.000000e+00
 1.558482e+01  1.316307e+01 -2.421742e+00  0.000000e+00
 8.618492e+00  8.157783e+00 -4.607092e-01  0.000000e+00
 3.800857e+00  3.881111e+00  8.025363e-02  3.021340e-01
 9.325188e-01  7.871667e-01 -1.453521e-01  5.210407e-01
 0.000000e+00  0.000000e+00  0.000000e+00  5.210407e-01
 9.455332e-01  1.369242e+00  4.237084e-01  5.210407e-01
 3.700822e+00  4.593661e+00  8.928391e-01  3.070258e-01
 8.380004e+00  8.687057e+00  3.070533e-01  0.000000e+00
 1.526326e+01  1.390967e+01 -1.353600e+00  0.000000e+00
 2.435299e+01  1.980970e+01 -4.543296e+00  0.000000e+00
 3.531038e+01  2.661784e+01 -8.692538e+00  0.000000e+00
